,Clock_Speed_GHz,Number_of_Cores,Microarchitecture_Efficiency,Cache_Size_MB,ISA_Efficiency,Memory_Bandwidth_GBps,Process_Technology_nm,TDP_Watts,Overclocking_Capability,Parallel_Processing_Support,Manufacturer,Performance_Score
17,3.3118910790805947,6,0.5909354499130411,7.579612001115355,1.0627176018520128,49.721717316613336,8.400074126103544,37.4565234928831,1,1,0,83.57044923142946
18,3.0798625466052894,6,1.4232237469852285,4.37841344729268,1.044099591315922,37.057465420699934,10.220503959387141,105.16645018368582,0,1,0,87.87054059812647
19,2.7280728504951046,7,1.189279321225837,7.362919465200902,1.0833435744154645,43.240303051203625,8.857029144242425,83.66150495484496,1,1,0,75.01060052889316
20,3.5296322368059485,2,0.6271026137707404,14.202635848603903,1.0641545761085376,45.77115108638898,10.160697504153609,140.7729328885465,0,0,2,61.014633524721376
21,2.3487346516301044,4,0.8567231693089064,7.083801946854903,0.8457178724569534,41.02946018065481,12.383679648097127,108.80542423605256,1,1,2,90.77610250595518
22,2.7303616213380453,7,1.0924829939015965,15.322449874997034,0.9164315525502585,21.324681473351937,12.33406958334363,80.8498665167148,1,0,0,82.42409984143556
23,2.9159046082342295,3,1.3355717050906488,15.248324588917423,0.851810643960141,24.729026951504533,10.610406013716066,65.3127558004353,1,0,0,65.6910440270989
24,3.14017496054259,4,0.5436609287130085,4.028581230302844,1.1371889608194252,22.129675734541593,13.498602906047356,139.10776839987847,0,1,1,63.7935083913708
25,3.962939903482534,6,0.7366331314700089,4.482357549317028,1.0987614621422093,20.296388199261695,8.846488717137918,36.870483523505975,1,1,1,74.99644649088451
26,2.4991844553958993,7,1.38974899029538,14.077436984646448,0.8806108011672971,29.179892262717097,8.682179457834632,72.5949337340251,0,1,2,60.365282664394314
27,3.285586096034029,5,0.5091655501838165,7.498652864946068,0.9365236961959573,31.770678814446793,11.296644808228036,143.50314213562402,1,1,0,93.91194160794686
28,3.481036422155106,3,0.7013991027938874,2.0612357519621307,1.1866459969056855,27.23089197007777,11.349079239517524,110.21379580288102,0,0,1,89.42866353986
29,2.116126031799994,7,1.4590241759729659,5.834205475875194,1.0376637431518605,21.938139442589627,7.325780276954818,96.2626931975794,1,1,1,65.41574826555784
30,3.518862129753596,2,1.1134018465221711,10.36680590473784,1.1204622389204628,35.895892725100325,11.254443986708283,58.40649256084916,1,0,0,52.470177380226026
31,2.4263103092182288,3,0.7616713666375065,13.189723523439552,0.9058364139074917,28.19957959871425,9.6210531014431,130.83809903925453,0,0,0,52.59340447675869
32,2.1626289824631986,7,0.5669910943958476,3.8674406393056335,0.8840211680717222,43.88111464590687,12.232097677243914,58.48289219816925,0,1,1,64.85598790274447
33,4.372213843133333,2,0.5281913404472222,3.5475791018342946,1.1135667715386193,20.241578648758434,12.65673965181691,63.54915612494375,1,0,0,57.37537121488872
34,4.414080082686398,3,0.7447450796369273,14.909297150012643,1.074348982092576,45.275811538628304,10.865076736829256,57.06288143026335,1,1,0,93.66661239617844
35,4.020993370291153,2,1.3814858195889106,12.516077149516157,1.0723911716847054,48.64261036837871,7.011935220515856,53.18718796549503,1,0,2,71.03914070381558
36,2.7615344229334267,2,0.9159136542975095,10.2569144108931,1.0210538327316776,41.48405189460709,11.454560671166494,144.63093703756232,0,0,1,67.4013246526748
37,2.24418028501596,3,1.220333369165993,12.768615059942993,1.0254313371106196,42.00932195787699,12.24216895766154,104.23363355625047,1,0,1,60.894954759877066
38,3.710582566280392,3,1.4182850353799576,8.003961058292939,1.0942790021225015,48.00686934808199,8.7428828636206,108.3512701811608,0,1,2,92.06005109464576
39,3.1003812343490034,2,0.9080404616028166,12.618380462327773,0.9080009924484781,26.27213855901047,10.252522007985522,144.7474285530601,0,1,2,89.62335002715557
40,2.305095587111947,6,0.6912773710373971,7.2052418778435,0.9411073863427823,49.8369670462573,13.760086363882518,61.5161313394397,0,1,1,69.21632647965066
41,3.2379422752781757,3,1.0171179308569194,5.417324014896433,1.148654708208022,43.20443610135626,9.086808873758724,35.680516938734584,1,1,1,58.46789251704546
42,2.085971302788046,7,1.4080836870598543,12.206187898101561,0.9235460804048631,41.79712124983381,8.562072757292185,103.87161970058348,1,0,0,97.5994123630501
43,4.273301005196956,4,1.3043744141377007,7.875412090201756,1.0185238285517195,30.832717369858784,8.47598353334607,93.40215812077824,1,1,0,65.79299992404846
44,2.6469499540000423,5,0.5658298433631538,15.739279460566728,1.0810557856026737,36.37332456216832,10.911605840477975,89.92979340080382,1,0,1,88.55458609418538
45,3.656305710884955,2,1.1925728000775817,6.892792552313414,1.1999699307332705,39.61753364820041,13.648509709156045,42.1162242933129,0,1,0,73.15247848161071
46,2.7792776902235277,2,1.0718975224589538,14.904183887434924,0.9741165325981328,38.61028583951648,11.260830904402482,87.26000965610021,1,0,0,89.08229825021922
47,3.300170052944527,5,1.4074631763464254,15.061475679939113,0.9712371506499775,41.14953915432742,9.12326184166362,68.06934998543038,0,0,0,74.0804623055106
48,3.3667756983581993,6,0.6224814168502972,5.3859412589064455,1.137035351773467,22.47145217235232,11.469988446472179,66.574937880796,0,0,2,96.27799019241664
49,2.4621361388138174,5,1.0340361132046567,13.175096542232186,1.1222012445039453,30.6694529849509,11.373896083184512,60.57388172059568,0,0,1,90.02116870211185
50,4.4239615694113965,3,1.3794626935118923,8.063043072023913,1.0924303526938193,33.02000049786432,11.178475950107579,73.24076137177563,1,0,1,63.0144518861543
51,3.9378320584027864,5,0.910023786741743,14.845346181224873,0.9852918549636116,27.818878936248993,8.115983448218113,75.61030364149244,1,0,1,71.51888876025629
52,4.348747353910473,2,0.9819949177328671,8.301739816893344,0.9295756480642863,25.17881810807671,11.441967595414958,70.50921428162971,1,1,0,55.02949031971188
53,4.2370683760691215,5,0.5704606776669583,12.420252042723126,1.0434921930339394,24.167824397385886,10.011151167601497,147.55656230774355,0,0,0,95.17356565848604
54,3.494749947027713,4,0.7781436404489108,8.53754372829317,1.1504893172526565,30.991501767697553,7.1301444103612335,142.26407483359102,0,1,2,53.46481609789105
55,4.304685587557792,7,0.8245066491689473,5.189210579979987,1.1535109832834345,34.80325101687698,10.778351410032466,101.06866144535915,1,1,2,50.91208041226657
56,2.2212312551297986,3,1.445122448744887,4.790901805225608,0.8433993380281755,21.88929320439982,13.924867216528924,147.8213064171856,0,1,1,74.82165326067312
57,2.489957156047863,5,0.782667360541159,7.9560367195888375,0.9713401135252603,48.39374283771649,9.448177135907885,148.98777118670688,0,0,2,80.15645532464706
58,2.113068222276345,2,0.960868735269652,12.576925198199008,0.9858887824794997,42.95729968582275,13.758914528230608,75.93306665198979,0,0,2,61.160719615346366
59,2.813325826908161,7,1.1713044235642798,10.471000792530734,1.1910461470095013,41.92555319556399,7.673440191638162,86.19656776007062,1,0,0,78.52745423732125
60,2.971693224223705,3,0.6621833724078774,11.640810058607606,1.0711992060970337,25.185815749661806,12.127150811071143,145.29210435323654,1,0,1,94.77809405553717
61,2.6783725794347397,2,0.9864423871418745,5.952568910247194,0.9628985669048282,38.114023040365666,7.800309962639847,104.99201291934895,1,0,1,81.30575744478158
62,4.071843772879824,6,1.2385390394759077,8.740094843406478,0.8104231543942373,35.89174840426002,8.915001014886919,59.48684452628634,0,1,2,72.7870418127653
63,2.8918833167339733,4,1.366855213027066,2.6215337095705777,1.0261540640396785,49.474065373600816,10.99588584725487,114.27877685869754,1,0,0,57.22144921955914
64,2.702336274218452,6,1.1262592746624267,13.44545382341369,0.8384303902553425,42.43015310240474,11.149457857837241,58.66081093530006,1,1,2,58.447086466114364
65,3.356740207895621,4,1.169053515316948,15.858490271358246,1.1337799829391053,37.272856511486935,12.426479220639198,74.02614052226227,0,0,2,74.21773508043098
66,2.3523105624369065,5,0.626283472584569,7.696306876745393,1.1010074642281449,45.52437999410367,11.307179850592075,61.169418755965424,0,0,1,73.1560679298133
67,4.005492451885099,3,1.4457764972463472,2.153491143841607,0.9842036639632715,24.652828125821284,11.155302930663925,63.17272483239186,1,1,0,76.11943328607384
68,2.186376609199427,5,0.6325740774844824,4.377096953713263,0.9716843118166799,20.456495890729315,13.38647160892397,35.53539188017996,1,1,2,75.39452140130321
69,4.467217341501293,4,1.2746729371817982,11.135376288505864,1.1589355862275075,40.70700000243569,10.1651252654641,136.28151570293696,1,0,2,67.06394480157303
70,3.9306119232416434,4,0.7648163217783188,10.569110454854028,0.9153833401672514,22.949343807117124,8.576860450865386,69.03890695671629,0,0,0,84.79318150271038
71,2.496789203835431,4,1.4335931437012515,13.030106074197615,0.8996079848427083,23.463009199505276,8.132520095165411,44.93305364512136,1,1,2,60.61055584593948
72,2.013805292809006,7,1.2199595393694795,5.554376153454954,1.1756789731303048,42.34042179273592,9.799962177666497,45.00355165332518,0,0,1,92.61644176973958
73,4.038653571137085,2,1.2538137129783689,12.690846817659876,1.123698334701393,28.116045324019673,11.98926928635587,98.9421017930095,1,0,2,59.71980580455518
74,3.767143359619043,3,0.7190591730598833,11.631776301331376,1.128250237226878,38.85893646706678,7.297804394509306,149.18586331140278,1,0,1,70.79436997871059
75,3.8225179201024684,5,0.9430399766351608,6.519402967993806,0.8780775257103702,47.52220778278245,7.903373705565842,51.67758373607204,0,0,1,60.53717228460665
76,3.9281758667148643,5,1.1178131945892864,9.636834072797468,0.8573183965723739,29.49423594913575,7.742794220725476,46.45650480921084,1,0,1,80.92264025090934
77,2.1851116293352257,6,1.2699736182066008,4.061833318976574,0.810411819926854,26.514324735197565,11.096751071360211,85.40494624624043,0,0,1,73.88188702864183
78,2.896164321360682,4,0.6039593759123896,8.335903048098157,0.8948166035674721,23.19688651223155,8.700052553718864,99.78309419169148,1,1,1,68.71569923875639
79,2.2896726488128243,4,1.4623653164545285,14.336762753778974,1.1096761966857298,23.913870842591784,8.163815998109776,68.85374127096316,1,0,1,73.75667412973918
80,4.157758564688984,4,1.3902206705545561,7.896679317555471,0.8960153675056599,21.866680861365282,11.149395038201156,69.79004063909463,1,1,2,71.06202269219877
81,3.558245317068895,5,0.7703485904955844,13.753933890655908,1.0916413134379503,22.629271364892205,12.329169408166655,83.81479771262919,1,0,0,92.75827615471239
82,2.827245062131623,6,1.322760243032332,10.263547113635722,0.9007633061469686,32.96013766427462,9.32508441516865,71.12674574231968,1,1,2,56.2133249431642
83,2.158895875715059,2,1.0183239230398233,4.6862739834329945,0.9581169991802687,29.62595135071909,11.047432239736173,140.26313211037944,0,0,0,89.65907106445582
84,2.7774558042891555,7,0.9618064815620186,10.135487425770549,1.1932649159645634,41.19682442968994,7.686870892396222,39.82477569842233,1,1,2,82.76647919454783
85,2.812958305066868,3,0.8144341058114054,9.08376660819889,0.8979246925136543,46.10724974741005,13.546337213202989,61.97556838508159,1,1,0,67.41601886721645
86,3.82401544584516,2,1.0809685866315926,7.580978692749376,0.9505482509193071,43.54319609427153,9.35827329720341,127.98357156615344,0,0,2,95.95510305777215
87,3.593893678388033,5,1.2298891177035978,3.6748261532249846,0.9204348721860854,35.91911769996957,13.982539852214508,130.90518433647003,1,1,1,58.84728103227967
88,4.218031856440817,7,0.9109329049627582,7.833921293861217,0.8438499945320009,23.073263486979602,13.850114290948476,47.82883408088313,0,1,0,65.51441438782626
89,3.1805373129048733,7,1.129219193008292,3.01867326735478,0.99595765685233,41.293018518246605,12.45176414535068,146.98279675146242,1,0,2,68.74205332692243
90,2.2989856148457544,7,1.1993129211553037,3.3827667195825173,0.951476265333201,30.884861741806205,7.140469667848767,114.73580773839753,1,0,1,82.38981405453643
91,3.7831119680574874,4,1.211121817015286,7.8228314610580245,1.077954834322912,22.569511817462306,10.804324442690543,66.34820143811349,0,1,2,97.32056725110267
92,3.9019626215422436,3,0.5519660981311802,6.2753407475584915,1.1270378187806185,45.27399221637877,7.60785494308008,87.44435445366227,0,0,0,79.67239313639755
93,3.4031929939237404,5,1.359747805685067,14.957620562071128,1.0176998857982553,30.146495515475166,13.265966181730613,69.17094125031622,1,1,2,92.81530428133854
94,3.9274179498864026,5,0.9582533147650479,7.259881275323788,0.8128785688349348,26.54746497534714,12.52745376853182,52.252558733258226,0,0,2,95.24866448631664
95,3.234488990910977,7,0.7624160816962144,12.6100137090094,1.0475689424938885,46.1435619385653,13.806382636169781,68.48547744612524,1,1,1,73.32318563184306
96,3.306832073454985,5,0.7417645074796816,9.423465369127399,0.8221562920083757,47.06401605341015,11.258680672048568,101.71057281130612,0,1,1,73.62170633869704
97,3.068852545896374,3,0.9830141128439505,11.857199360992697,1.04654252943961,30.169125115746795,10.655209631390367,129.9865149060789,0,1,1,62.49988736382197
98,2.063547816860238,3,1.3868315394689592,5.6416237622155885,1.0740119797076755,30.6440425784412,10.632816991610714,76.80584361230137,0,1,0,80.07932571756832
99,2.269728567483261,6,0.8783475816826469,15.186669619736607,0.8791070510470074,37.388855827494325,9.705138621180414,75.0086771630018,0,0,1,56.00139113321562
100,2.0785729642168356,6,1.2497257467835432,9.421238956801936,1.1277384594887083,42.00324481431974,10.280830470603988,88.8200806243521,0,1,0,81.71643657338413
101,3.591026028159451,2,0.5968187309872186,13.638536997993494,1.1644340526296193,21.894476057205903,11.447888081947452,109.12389399589982,1,0,1,94.64485548157668
102,2.785889952690817,3,0.9760567021510618,7.110639708665589,1.1252347856455278,37.80030971565415,13.53063325289394,121.43587017971556,1,0,1,88.03928441054904
103,3.271426727911757,3,1.4916861403927357,3.4029588867073435,0.9220436760848328,48.58460185350745,11.171190367792217,72.58194305193949,0,1,1,82.45941886692276
104,4.268916184815232,3,1.2704378027923369,11.431963068091884,1.0346572049782539,27.86281691539861,12.99981159622157,102.43053379989098,1,1,1,91.9201996748553
105,2.6232305728721874,6,0.710528488440613,2.108635076723943,1.165926059676491,47.26481642290801,13.039459379117504,79.77649674730148,0,1,0,86.49075825527639
106,3.025957307589074,7,1.0014414736979107,8.654101671917116,0.92826589048914,48.505050222892805,10.631828730937814,117.38598279178939,1,1,0,76.48310045239332
107,3.8888778463576217,7,0.7336247636485665,4.69922663733043,1.12801112890617,28.07460922913269,9.43228749048335,53.937615859457395,0,0,0,76.05321849081191
108,2.571995413729056,5,0.9095609272625093,10.783257062095071,0.8037900525046786,42.626055976560515,11.477017113324568,64.54635948089904,0,1,1,55.350156943229244
109,2.1924497745719824,7,1.2800840237349647,15.711878223929931,0.8014586811138705,27.1632502495868,10.1211413934039,83.99694828191622,1,1,1,71.72073734829982
110,2.72437863228442,4,1.2712248152904038,8.501640688489044,1.1038846641355868,42.128334851963984,7.57008607125353,137.2827008409573,0,0,1,76.12247298500546
111,2.4030532181350113,6,0.7281003779023851,13.444975591359333,1.1045790328508485,43.92259913866478,9.644663703027035,100.93246577532938,1,0,0,73.49585119477605
112,4.3242441308564326,3,1.42222331815486,9.108978617315694,1.1155908751409176,27.416171111319482,13.958504966345274,146.02055368286233,0,1,2,88.80069390898487
113,4.020300948911043,7,1.0925681827648268,8.941760435456338,1.1720107351552649,41.47608630749705,7.339583090184011,46.87693380732464,0,1,2,58.04810161016972
114,3.583509391276059,6,0.8799242909620145,15.025928904502889,0.8471625247281137,44.3631361659227,11.876668383306487,87.9201725698575,0,1,2,89.74494553072392
115,4.1786514754692945,7,1.0019355807808608,14.45952216245354,0.8927939939934754,30.75736616320735,12.88832093549873,83.19403095521918,1,1,0,87.08313834114153
116,4.009180192247786,2,1.1050712534377438,13.001206512631642,1.161489968149523,25.031083279691806,11.541081324327651,104.02371028668637,0,1,2,95.04111635919841
117,2.4664251472150895,3,1.0598905318457854,6.147580546434978,0.8708944791089415,22.75893701952541,10.98823761814303,128.3759300013715,1,1,0,68.67274963371415
118,4.231397496224945,2,0.9864050355361782,9.630117820135167,1.0728917070306336,37.26145110829826,11.952880918851303,131.76652294205192,1,1,0,58.82716945158075
119,3.348355604789127,3,1.0049328040894001,5.13456126627959,1.012185200016326,49.342943579471395,10.00539916109759,112.07238000113345,1,1,1,87.93142934836348
120,4.018600387910157,6,0.6764119104278862,8.214833772651556,0.833277470740603,44.688509600666485,7.639532161162137,108.77668188823867,1,1,1,79.42154258905242
121,4.240228249808733,5,1.3127329043046794,8.77898292063707,0.9141054647766131,33.07518916803659,13.736602280123673,144.13839733515286,0,1,0,85.62461741294769
122,2.7950086874296596,7,1.0417603199410155,13.642960562370632,1.0081488865763872,36.09862708564876,10.026105389889373,79.12405118841883,0,0,2,99.83702354345826
123,2.275129811319192,7,0.6310798617047031,14.544397114549904,1.1409400466735335,28.38583656235457,11.657724660176122,130.77008113167614,0,0,0,59.72698748108522
124,2.569837906354854,4,1.266157101582778,7.80468087355069,1.0830153958458695,24.891976020801906,10.719173058225067,140.97292861561382,0,1,0,70.55258027370688
125,3.067769471565641,2,1.4324439783773508,2.247862231025321,1.0487532645819733,34.4624347469682,7.382711503842882,91.52701309049765,1,1,2,59.63483963620845
126,4.045036914806232,7,1.447306899236962,14.064833757050964,0.9984131559765659,33.90504698501556,13.66922620694777,118.84679653937954,1,1,1,93.0311593622035
127,4.151826458140858,6,0.8690177324111727,4.43990149901905,0.9194735935256537,35.65789858411281,12.547760582800263,78.3572835171542,1,1,0,50.84905126950987
128,2.017380326327977,5,0.635516873560754,10.70634749446551,0.8476979645277045,48.58413756691822,8.043685261285765,53.271086632471466,0,1,1,56.76115590669558
129,3.2768682564439144,6,1.018399626633065,2.3495926060778367,0.9636304138264382,38.11685900434317,13.871542134017869,102.4479463693289,1,0,1,62.39351354853878
130,3.0435275078719473,2,0.6126092293492207,7.5930906536478995,0.8114073975645171,38.17315509867122,12.158309605201955,57.594239847696166,1,1,1,88.5661601966195
131,2.5552695261768257,4,1.4339874185126171,15.803444229614897,0.8844223557067402,23.840742885832302,10.306251552998162,87.62390004244494,0,0,0,81.42271014340243
132,2.299663418334207,7,0.683579627355146,3.4097104154532434,0.972993350349064,49.89466598530461,11.279590395917012,135.38112103275833,0,1,2,69.43061659718255
133,2.84403792850907,6,0.7527658599511641,7.931704127994992,0.967442074268766,43.18534832704006,7.747156774102183,44.89209156982326,0,1,2,57.935015159224584
134,4.357274259781298,3,0.9066365268849704,6.30009930265933,0.817718172398797,46.31610032282015,10.922880570109276,38.49928160143471,0,1,1,66.08043480131191
135,2.808007330051888,5,0.8831644685591258,14.6712337274357,1.0356240614101164,32.429012354929824,7.515627504119416,104.74495244891708,0,1,1,87.17101294404331
136,3.296976554358415,6,1.2946628923978891,14.170761510702972,1.0198737023412945,35.063842873568746,10.813986799835114,73.07205255841293,0,1,2,69.09758495917417
137,3.7575473972379445,5,0.9563168205509623,5.327782644287204,0.8312417216083652,35.66251427486829,10.868869821339498,83.06283629648026,0,1,1,73.12976661424372
138,2.909074005948235,7,0.6707682600033369,3.1366290187060364,1.1772652209841756,25.822836178688156,13.121071496125207,81.65671769570812,1,1,2,80.43130075841978
139,4.429455206802402,3,0.7672098954860741,10.779937516855645,0.839753111580344,40.684674689808716,12.075402501906058,44.96132633609981,1,1,2,95.64437715851255
140,4.406118237355278,4,1.009113385187522,6.709161966371937,1.1419336604949344,47.0893017085237,8.74686674550584,35.41013975815338,1,0,0,62.505263367198495
141,2.6294557395634106,4,0.6474539174261349,11.409181468484883,0.8001238927660024,24.91117454415257,13.218982995314999,138.3186729293904,0,1,1,72.39982835548005
142,3.2431212647309637,3,1.111655675646014,2.449676584949403,1.1529124380181532,22.589548204584936,11.012698653936042,60.04683450393084,0,1,1,65.51606724603522
143,2.7521957745419243,5,1.0657473065511458,3.867589292484852,0.807887892881725,42.14656716621026,11.244656350018236,83.99908406439316,1,1,0,73.30934624204627
144,2.712101235943669,7,1.2147023163822577,11.609211258817007,1.1031248127568465,28.196054950189463,8.182869584555249,146.77146661717404,0,1,2,84.82307788364491
145,2.092217368386332,6,1.4377046153793676,4.973189174234969,0.9446763245201012,38.715876248519876,13.004415171783798,130.07769692812002,1,1,1,74.10320477188566
146,3.523910834949742,3,1.4122545611011557,14.006227460673623,1.095286720054528,40.872750139765415,13.516755805115807,47.41204835521075,0,0,0,91.7268172658208
147,3.2566975580721538,2,1.4460756180688312,2.8202724279418963,0.9606980821699914,29.657322907454656,12.424934546464357,93.47968863544736,1,1,2,77.66290496702521
148,2.1286968781249733,5,0.7447155970237009,5.0167477589980445,0.8283631689327368,44.45433792277353,13.585267168515044,118.95908804692684,1,0,0,69.28825859530846
149,2.6966161605915286,4,0.6315653066393546,15.979843478790961,1.1070026781581457,36.49966946342651,9.116099328856421,115.31517027490943,0,0,0,89.11605330390711
150,4.270664714916634,3,0.8022767004964485,8.063065436215098,0.828501074128546,46.06998223855408,13.027834178539397,122.49681302651408,0,1,0,71.56619515116887
151,2.598904726667431,4,1.3950851727663145,11.841519289625008,1.1688481743844872,42.89880657676842,10.422252000046198,87.60728531212405,0,0,0,75.77763180694049
152,2.3622371802280577,5,1.4720534746234883,4.557282683998191,0.8203896143166646,46.05726896112361,8.147420420605094,55.23113687298244,0,1,2,99.73351807220902
153,3.2236319006939076,4,1.3593249510704761,10.538162289797528,0.9917301111086062,20.604841463536822,11.681604193233808,88.46033105072786,1,0,0,89.32158645499953
154,4.464126135276501,3,0.6100177211275436,12.16548495717186,1.0892137723403184,27.30518782215784,11.788841894941152,109.50703365492858,1,1,2,92.75710928705371
155,2.605138178778751,5,1.4474279980597933,6.4026729021311475,0.957298585916815,22.70023821337816,9.00847159629683,104.98808995959432,1,0,0,79.64255140293568
156,3.6803388685146965,2,0.923358027350786,13.604559567662289,0.8868933898369739,33.262490515680476,7.192453321392991,43.11003618568985,1,1,0,67.41082332789524
157,3.904049038321794,3,0.5093102907623537,10.447846098611965,1.1036363845584107,46.698803648459545,8.398930813598943,42.46952991945205,1,0,1,99.56348065711303
158,2.5940938599809993,6,0.9423937407481936,7.447722134610423,1.1137178819154905,34.026207868006075,9.798442833717207,146.00465058284937,1,0,1,62.20100480197552
159,3.8205408715296487,7,0.5460691696754676,9.80699350680422,1.1690779935817468,45.49139133741183,8.17294037741908,52.45762732957367,0,1,1,93.6408473005423
160,2.919457831798133,3,1.0438779211611176,10.07465186410294,0.9504660441724311,29.815347140579537,8.358209637677229,68.86318336134802,1,0,1,95.56506673363072
161,3.580764576483949,5,0.8385540274370513,4.317494097714125,1.0025006937989307,30.187102184157574,9.739734650675887,123.27796544795903,0,0,0,90.87773905735096
162,3.583824276902237,7,0.9734349335940488,7.638253178137526,0.9452513771384288,46.86685190980633,13.732506300159923,82.11286371966511,1,0,0,55.70420082765643
163,3.339436710186896,3,1.113170360743117,6.808028232272903,0.9028327287405473,32.77451439535105,12.349704607853539,55.86845812490376,0,0,2,92.70565035106658
164,2.2257244251360206,2,1.3688010958178203,7.612638116107765,1.1004131846150433,43.69296463383999,9.23823880858595,88.73172396562487,0,1,0,83.1888969805404
165,4.088256238973095,2,1.1619015764719287,12.65554823879361,0.9358607380067822,27.09930643645704,13.661228482429838,100.42924663778707,1,0,2,84.04119873827153
166,2.8019501624293395,6,0.9340488684781807,8.755537704533417,0.9712597767969409,48.464024890329064,11.51952754581113,87.06816006697869,0,1,0,89.3265788535304
167,2.4662962759996354,4,1.3194278536703652,15.164426145349701,0.9614694630496111,37.23734739591713,10.188147512480981,140.67879867929253,1,1,0,74.52686685812058
168,2.10193785388691,7,1.4055821375731323,6.111469787018107,1.0850644902586983,42.779707057352056,10.278101392686029,67.74041893644299,0,0,2,63.35786002875713
169,3.4772323579706046,5,0.6197599664321972,7.819850095989006,1.1671182504442719,22.685470993846565,9.875211274847743,111.05319848046216,1,0,1,78.74660886827265
170,3.693910904605706,5,1.0319329775527915,13.01739534670658,1.0667024245229508,34.779926774915864,8.630944367821577,47.913892962138235,0,1,0,55.43377274710438
171,2.0414695723196403,4,0.7845119597424441,9.644344306490503,0.988633038437693,47.0311549320207,9.70642534549594,80.11282763136305,1,1,1,83.74025526304823
172,3.2802326457482023,2,0.5470611978769474,9.658394049942268,1.1116820458955534,46.311158871299135,10.695274688303748,120.21422393227196,1,1,2,74.14704673653048
173,2.5662394379948448,2,1.1685466951139853,2.7467622820725692,1.056388529648855,21.404418717026825,10.696191455111547,60.85394816778853,1,0,0,75.11654754647651
174,3.6129319760236247,3,1.3627707774592257,7.580395278058381,0.8242441428471254,29.1109540738684,12.332158315487625,102.82367025025745,0,0,2,59.29110470097618
175,2.4359160725124784,6,0.662902654477394,5.790272253904255,0.8382654345675367,33.2996001943724,9.511585000101467,52.64525835904194,1,0,0,52.06414140027504
176,3.727344345256165,7,1.3124136576239005,15.990691719635615,0.8151667776294533,25.167944430673646,12.017586205127667,46.810694506557674,1,1,2,80.56348922926678
177,2.9668383657513435,6,1.3533957335369418,6.3169709888523435,0.9827265304825279,41.89994932969911,11.046642871380794,95.17176612637991,1,0,2,82.94154712420101
178,4.341824971841836,6,1.4143404426664836,14.382951487114088,1.1303413737355859,25.535359867961347,13.73291783168784,112.62626454989329,1,1,1,74.9145976204691
179,2.3438023603649834,3,0.7652850890860524,11.467272290566685,0.9252332677405408,30.399190831096586,9.696994482237878,48.0372126169656,0,1,1,88.28656429731927
