Time,CPU_Load,Memory_Usage,Disk_IO,Net_In,Net_Out,Avg_Response_Time
2024-01-02T00:00:00Z,78.42790191897447,27.38524204492569,13.237614161818357,110.61941086400584,1.7141770869843267,124.62426362487003
2024-01-02T01:00:00Z,43.54296302590701,24.469992512837052,33.65460855438052,63.52060594877852,41.304003352240805,81.64776950050634
2024-01-02T02:00:00Z,46.140959258466054,15.03436421789229,32.68086356304545,37.35646460123267,19.76780369723,83.34194815581577
2024-01-02T03:00:00Z,23.552553722078297,18.078774876892567,51.48592891413108,31.553631907373582,122.31965762638619,84.12726728022317
2024-01-02T04:00:00Z,56.90146032246907,25.646265296265483,64.62851083019248,24.22530721902935,19.29736029911418,108.88998013231884
2024-01-02T05:00:00Z,40.40007686059821,28.395709892734885,59.33377366046056,51.90268415160486,34.190291681635934,93.96996989338493
2024-01-02T06:00:00Z,56.83175184861829,9.859150128439069,47.181033103474654,20.681711675123136,58.947749309169126,88.34714093942245
2024-01-02T07:00:00Z,60.57256005843229,14.812742110341787,60.362631715073874,50.441512268247614,119.02025202804337,84.82681670482705
2024-01-02T08:00:00Z,65.52655282954883,10.635559733957052,42.11369515662784,79.20486984617622,71.9467496926532,111.96866025055405
2024-01-02T09:00:00Z,40.86610436889183,13.326540756970644,62.19489108600979,54.22747082497972,17.40652091555344,84.05520678139067
2024-01-02T10:00:00Z,57.57432684946956,9.12931840121746,50.088992940313126,56.962405261231844,27.714855887162944,108.73822659999809
2024-01-02T11:00:00Z,24.24486981389986,9.461051559075713,58.06910262559336,29.795869002457238,56.28614790926114,56.4600026269722
2024-01-02T12:00:00Z,38.23311487430756,20.807124704122543,68.41446283789602,41.998204417692634,41.73425885471101,99.09456059982116
2024-01-02T13:00:00Z,37.23638608735223,10.359190186485648,103.8653568168345,27.864286841327473,26.89597733943457,76.52363329006793
2024-01-02T14:00:00Z,13.786885250800523,18.040313011035323,29.70594802148867,74.11319305384808,79.8760808195961,59.57585517699718
2024-01-02T15:00:00Z,50.541839103383836,10.897673647850752,42.728022145744916,67.51637364409015,22.309584691597383,93.03727664880189
2024-01-02T16:00:00Z,53.089979003003805,30.207937059924006,59.79682048635738,172.07093453957535,39.9327760537977,85.93122753537767
2024-01-02T17:00:00Z,44.58414052177,8.231108421459794,33.73706278626784,23.950825775039604,11.967553561685442,87.57213908264448
2024-01-02T18:00:00Z,61.37244853549275,19.60006881132722,56.40755148904603,21.169908650455195,51.29839922717131,92.68294153218359
2024-01-02T19:00:00Z,39.099427593851374,26.173387970775366,45.40003485004849,50.396277498091905,41.733669771549636,83.50534741117814
2024-01-02T20:00:00Z,29.475784333710582,29.89022332802415,19.933632208922262,88.56903851976205,85.07354048710202,64.74061934055102
2024-01-02T21:00:00Z,56.49227038833076,26.659262880682945,21.94537367247242,44.181930716774765,39.224039375537664,87.25337163061323
2024-01-02T22:00:00Z,37.82910235719993,31.379025664180517,42.189316950744114,43.12759470621952,11.572069125796208,88.31279133847627
2024-01-02T23:00:00Z,71.6615189258188,11.889939287677407,22.520384782321567,43.286851012106375,61.571468201723725,129.30122267536592
2024-01-03T00:00:00Z,43.52830696079982,15.481641670688987,53.7655376371183,45.39157119985847,59.09432103341518,82.00539227787098
2024-01-03T01:00:00Z,59.8347182510331,18.556553499773145,74.59769757805003,79.38860931782031,35.64151410602071,90.88170052302736
2024-01-03T02:00:00Z,54.8288789780592,23.627706395462155,44.04884780081686,32.867328260016656,69.46539745764562,103.41919910382683
2024-01-03T03:00:00Z,38.24241588679437,24.574372889474034,35.431987967875735,75.76576318519031,43.349486149688126,77.92238470745043
2024-01-03T04:00:00Z,73.63591279687967,12.778045235201716,66.57404030200932,12.888873089101219,43.68174225815157,115.76286414007592
2024-01-03T05:00:00Z,59.643489585759745,27.191523533314466,37.9833199087436,22.606156792432287,10.859015041668654,81.4300121711305
2024-01-03T06:00:00Z,51.34640969899409,26.473756415769458,31.16676201987485,105.74666783804334,61.463851945619155,96.1962100727451
2024-01-03T07:00:00Z,54.148261209371945,23.824376264587045,106.88468719392964,39.09262364487406,34.73311385356523,114.48874918398843
2024-01-03T08:00:00Z,60.18933224082906,11.362986978143454,38.35257260707319,40.54429171801417,78.88131769682595,100.50538480276475
2024-01-03T09:00:00Z,51.347493298686224,24.038528649136424,49.29785635521016,79.97030142847579,32.476616640648245,103.72854542354203
2024-01-03T10:00:00Z,5.103648752705979,11.656019235029817,29.631314965786125,11.66453673927624,58.28524257488239,55.118842096563135
2024-01-03T11:00:00Z,54.27324430295989,21.869090931490064,26.46232404373083,34.73010806158305,20.37868520808474,103.213561036875
2024-01-03T12:00:00Z,44.49148035888537,22.727125879377127,22.770647451907998,47.27391172881115,68.42344459863551,81.847593632256
2024-01-03T13:00:00Z,52.77845847298414,11.61739150248468,20.887890456001024,46.50358303128825,42.97956126155148,88.0466096837147
2024-01-03T14:00:00Z,58.7273559104826,20.86828981526196,73.79306107544528,36.51546714119753,22.70709697684372,101.19102149063507
2024-01-03T15:00:00Z,70.99605240939017,21.715386267751455,32.225513435883116,72.16765175988985,38.152576468321584,111.68108391218
2024-01-03T16:00:00Z,39.09061910788302,22.485907569527626,28.203248668857096,3.993454083250266,50.06253315401763,93.83375095984198
2024-01-03T17:00:00Z,69.53813948066215,28.192563846707344,56.50116020947631,69.77943267881305,14.89789649290209,115.10791883386412
2024-01-03T18:00:00Z,55.03772179628112,20.663323644548655,38.78718286319779,135.4643478098937,58.412981540660155,86.6390691715187
2024-01-03T19:00:00Z,65.57759148046432,13.89468640461564,61.37681452902251,46.904930881409044,28.665471141344888,99.47452915842759
2024-01-03T20:00:00Z,63.810928524359696,15.164630683138967,54.88699925974562,112.11968700834049,21.489136465360698,99.02929659366174
2024-01-03T21:00:00Z,60.81317244300294,28.30754959397018,62.55571238941244,68.703240763265,66.68480821459084,105.12730703920991
2024-01-03T22:00:00Z,34.353215921482175,18.756877789273858,35.60321834855755,28.454324936831014,45.48561236547099,63.310113081390945
2024-01-03T23:00:00Z,48.6472042008394,24.737505624070764,36.28702326639763,27.96302988401811,48.675255714779205,98.84310396912545
2024-01-04T00:00:00Z,59.35277242999315,30.737621864303946,39.22505733260954,57.66367103885535,39.746993492565714,97.8679487742986
2024-01-04T01:00:00Z,35.69714963341484,21.754045655950904,51.434017002100006,110.43421719809572,33.063315973620895,79.83123201191678
2024-01-04T02:00:00Z,41.85756778139215,19.828670155256987,29.895952579584666,40.7094628370535,57.753950633759686,91.00141564757786
2024-01-04T03:00:00Z,58.71494746522524,19.934194426983595,16.166176919065695,65.09182028076725,55.63637826608009,96.34383665557165
2024-01-04T04:00:00Z,61.52268106751887,10.248078431934118,70.04292442860643,22.3648290533159,49.42251672333688,92.19183330714661
2024-01-04T05:00:00Z,56.95651382810251,31.008750408887863,41.154093728775905,17.145859946451193,59.66990579068563,88.36960033502938
2024-01-04T06:00:00Z,36.713355538854806,12.780277447775006,64.68887220115101,37.37704266664084,51.33949767615964,73.84280863995107
2024-01-04T07:00:00Z,33.50328652028217,20.788320446386933,16.618134888685383,25.54488452975059,39.2970284543145,79.62884392349886
2024-01-04T08:00:00Z,72.69060514707392,11.246505916118622,33.737482322645015,83.00272087677544,24.258899861197943,93.92521476039569
2024-01-04T09:00:00Z,53.868821562980465,13.776948967948556,77.49015909203946,39.27326714832894,17.44895414711765,80.46157374217215
2024-01-04T10:00:00Z,51.32660343739379,12.416867284104228,64.55046972131615,26.359670079604363,86.31693189551284,99.84013276785603
2024-01-04T11:00:00Z,48.18655193691366,23.853361869230866,33.12063554289664,54.38821057235139,116.12661491507052,80.97127012273666
2024-01-04T12:00:00Z,32.085066572592076,10.487343372777104,47.785697332296124,69.09609873700249,107.98158851440756,71.36787665083745
2024-01-04T13:00:00Z,59.1799534706058,14.725976208224893,61.11481114023703,55.143820485177784,27.920689807765548,119.56542407054538
2024-01-04T14:00:00Z,46.74290231380219,8.103719798848033,56.86647477220334,30.91342366278702,83.34326562812174,83.33553276221144
2024-01-04T15:00:00Z,47.258649405021174,13.411030061542988,44.5659034268533,105.62717608413045,66.07184534997081,83.98214799513343
2024-01-04T16:00:00Z,64.0001949285674,25.958557557314634,14.784335252011369,152.89063985491666,21.85973904216491,106.50706911039937
2024-01-04T17:00:00Z,62.32659665762374,8.68390292674303,20.13874246910951,30.207249871826953,28.751302765009356,108.23951073875554
2024-01-04T18:00:00Z,70.88174563901407,25.889273701235652,37.19490327422034,24.10913657480194,61.28002839717441,114.6627145602779
2024-01-04T19:00:00Z,42.857391154179886,22.905222350731492,42.2512885389838,24.29065427578537,40.67617231644654,111.22536462323936
2024-01-04T20:00:00Z,59.755228410894574,17.62547663040459,39.2350542027393,52.672227967356676,15.533602407427205,118.40767568071027
2024-01-04T21:00:00Z,70.86665684585,16.22413536347449,49.169644017415806,49.08433428473624,39.39607658726964,119.10264186432936
2024-01-04T22:00:00Z,33.338166808281514,13.630282063037157,35.27480790480083,38.36768271668311,71.31534453492534,63.88028326678359
2024-01-04T23:00:00Z,37.08811119683237,26.333718160167336,61.229657224021565,22.792449313687516,66.24163250291227,76.82120844329508
2024-01-05T00:00:00Z,33.02391978719345,13.00024900212884,44.83448197131687,51.98959069587424,50.180215941743235,55.6852366373042
2024-01-05T01:00:00Z,28.111790007464062,13.394791604951024,54.52770928161999,20.214143291446252,38.50756119978597,58.52221684457064
2024-01-05T02:00:00Z,51.19973829861742,23.718932503834367,39.99152522053278,91.20758984877433,37.79854756189247,93.37465558024878
2024-01-05T03:00:00Z,59.79806509473785,19.920781074091792,68.76070959898873,72.5166318636246,20.650378007853497,102.4879207912419
2024-01-05T04:00:00Z,68.01448063397741,22.15084258839488,59.27206430496544,47.95858543240614,79.72388912720906,93.8414651339534
2024-01-05T05:00:00Z,65.67126630751588,18.386700412258506,35.964138167628256,48.74749826387402,50.07344673134938,98.48896866150858
2024-01-05T06:00:00Z,34.95187029740228,23.920577697455883,108.17914939289822,67.13102698337411,34.04591534180971,93.48146074618037
2024-01-05T07:00:00Z,77.72722852509119,22.98103227838874,26.55813112277466,48.517832570302794,50.22409877267031,112.37866016578393
2024-01-05T08:00:00Z,39.99839886863274,20.046321297064424,44.057241817194424,71.14130657769837,47.365453839660454,94.04088708636519
2024-01-05T09:00:00Z,51.58270718684104,15.153737561777234,86.4449971358416,23.95423196134949,16.71213814479881,96.27747989690482
2024-01-05T10:00:00Z,43.66616177196716,25.56887650862336,74.78280163407514,52.80720900882998,6.9469487414384385,81.80774882418535
2024-01-05T11:00:00Z,48.16474742067543,28.251312036067247,35.62533693392258,113.5265978242973,111.95291585193105,80.7428716378362
2024-01-05T12:00:00Z,52.82289551752247,24.00354831852019,68.82980241571295,55.86779475203624,27.383536893610994,97.08291427623787
2024-01-05T13:00:00Z,51.787414369955094,20.112832413986325,42.61120681010256,100.60036081841571,54.249512165976,85.07151549038153
2024-01-05T14:00:00Z,49.623611736988956,25.08042669482529,49.66587267232608,38.48996668129521,44.34515649159431,88.87653068485757
2024-01-05T15:00:00Z,51.62109091913049,31.41544629074633,88.30789849660398,45.841552136090954,63.863154813821886,94.44054681011475
2024-01-05T16:00:00Z,42.71847146229999,24.560939135029912,44.830733231493355,64.95426118769588,62.30054834931749,83.48686932680282
2024-01-05T17:00:00Z,42.436743039681446,31.89095453545451,40.07535821645375,45.94008437733481,58.869900328556554,74.36495316823883
2024-01-05T18:00:00Z,25.08351380127782,30.841571679338813,46.71135071794649,45.53620252474916,28.31658995243301,59.21636279346221
2024-01-05T19:00:00Z,44.26499409689273,26.27610025368631,17.99715605156321,42.11265991151759,45.54803995941647,88.54543681671512
2024-01-05T20:00:00Z,42.310246131833,11.4969139713794,22.45770816766122,34.031316295905626,53.222364337678826,90.23529364791192
2024-01-05T21:00:00Z,90.52836500517196,12.205528698861599,56.02517406009714,27.23470143575124,98.68774850602045,125.52569132262177
2024-01-05T22:00:00Z,29.568256532154223,30.422342544421554,34.436452332893865,37.845500548201805,59.7148239461157,78.76521450124673
2024-01-05T23:00:00Z,52.0588432783791,19.515014689415693,44.791267470309215,41.2213035646912,41.4297973969334,80.58040724162593
2024-01-06T00:00:00Z,27.595623990255643,16.858665293082595,39.2696937869423,39.94448658609337,47.70586178663189,69.31906944302906
2024-01-06T01:00:00Z,27.94346387844805,15.80977545492351,59.97630630788639,40.75677751083182,47.47134416943118,79.86973761472586
2024-01-06T02:00:00Z,51.8705357929551,19.37827199138701,44.75108120445875,36.84450915348574,39.97456657419011,105.60120652337518
2024-01-06T03:00:00Z,35.05041297673944,30.344180582091212,84.02469474890424,58.706783118556146,46.114133329449004,68.80443500829655
2024-01-06T04:00:00Z,49.972660785429376,20.775474660098553,46.24116763396256,49.70972570585188,18.093149917155472,73.38336493686697
2024-01-06T05:00:00Z,43.57611677861277,29.996497998014092,28.948670591407662,31.216576691508347,40.378168171115355,86.0039346080217
2024-01-06T06:00:00Z,40.79492590325757,15.84797820262611,61.53695860001339,33.082016411640794,64.01350452858959,86.26103454210255
2024-01-06T07:00:00Z,19.629832318713383,15.299722392112017,34.97934794226472,18.387097596175153,93.17423939113041,74.70082393398057
2024-01-06T08:00:00Z,31.62878074460021,8.127862691879272,13.348857679615309,35.85973023016529,121.62141587043112,89.85553366873881
2024-01-06T09:00:00Z,52.69274661676907,19.58063312806189,49.53502330566501,85.518598266085,43.16252710054754,91.59729324748852
2024-01-06T10:00:00Z,58.51430891635303,17.05198316089809,42.32678823337735,80.63457727755275,31.28935929160777,83.3834146033737
2024-01-06T11:00:00Z,42.606839696697875,11.303061159327626,39.66056359961935,33.06598793933354,51.22976706250857,68.12829833130165
2024-01-06T12:00:00Z,50.000943260980264,20.396114544942975,71.87192549515375,50.92461779968653,69.65682563334524,73.42339032149945
2024-01-06T13:00:00Z,66.84334465069949,27.279089303687215,107.68728564223771,92.75883825633984,63.911925403252454,103.14509124056931
2024-01-06T14:00:00Z,71.59783614464286,8.987104879692197,28.902168530097263,25.101470432814317,43.5711339580893,111.29477268506315
2024-01-06T15:00:00Z,33.54329347391268,25.120660891756415,77.87362160226004,44.9971563553142,27.27288459235102,70.39603321881789
2024-01-06T16:00:00Z,48.24020659624735,25.011670826002955,20.942568662145185,74.5010805931748,36.76767624616586,101.82324044210824
2024-01-06T17:00:00Z,68.02247601379551,29.491873402148485,89.7281628539494,13.095742373957304,99.44875317718387,110.08493756304115
2024-01-06T18:00:00Z,42.95405629150549,14.603895995765924,27.26549925021111,55.439419182417716,17.482061015512706,82.00231040723737
2024-01-06T19:00:00Z,49.212957725915054,11.235323619097471,18.79476939361703,78.99772252899714,46.90993265067201,96.2407403408128
2024-01-06T20:00:00Z,48.70839052644366,30.227728778496385,48.810537547866986,67.82148991375468,21.70453486692083,93.48558415135452
2024-01-06T21:00:00Z,36.68481473140353,23.433561457321048,43.00836596704169,42.7970856647195,33.965373886019265,75.8569843669149
2024-01-06T22:00:00Z,43.32973992672893,22.5066672693938,44.20698242453959,36.44929564236452,29.100973147610613,89.3640984291757
2024-01-06T23:00:00Z,49.55832681367643,15.269666407257318,33.958012604526616,62.763468823640764,35.18767788353169,102.62250690763877
2024-01-07T00:00:00Z,43.791967264131145,13.162867384031415,73.2603507636438,78.70161055998217,21.89736001552057,93.17892246530552
2024-01-07T01:00:00Z,66.70079035052305,27.673190152272582,64.23016955425182,60.68687469066183,43.246934982452196,109.46572365713472
2024-01-07T02:00:00Z,42.78510737519027,21.598472576588392,52.13362426066786,15.386920905929072,35.24153779809519,79.16009695921674
2024-01-07T03:00:00Z,43.502464510989064,29.70865967683494,53.443986617027974,47.207507009791925,71.05744946912974,86.50821926887876
2024-01-07T04:00:00Z,60.452938648281545,22.43925610370934,74.12714851772095,22.450578908339118,37.48690041039511,87.83244154506971
2024-01-07T05:00:00Z,34.15447380243638,12.817878067493439,71.41845861053261,21.832577465606548,61.00273373543672,80.8386740705222
2024-01-07T06:00:00Z,49.389522872731774,27.659074563533068,43.70453128349544,48.001107795191636,29.031804628585245,85.34146917711884
2024-01-07T07:00:00Z,26.726827664786157,23.752802388742566,33.55398396876237,38.33325942445089,70.45793090767822,63.08303145893652
2024-01-07T08:00:00Z,67.50754323853522,18.504145208746195,81.62470997747077,77.27331343790127,50.394146617270884,94.91643616434617
2024-01-07T09:00:00Z,45.89531447938879,11.30539140664041,26.656979031952726,79.52804495198889,121.27278779390164,87.30816886977473
2024-01-07T10:00:00Z,42.9823201299162,8.504174878820777,97.52852526970189,68.00660057303942,41.28373527952183,82.11827381808308
2024-01-07T11:00:00Z,31.426215080206784,24.99898873269558,34.88625883216189,34.44098513547186,17.223611547495466,66.46418268851681
2024-01-07T12:00:00Z,49.8835694933401,10.324586471542716,76.5937962633998,41.62436979025224,48.52252560468795,90.6454027641125
2024-01-07T13:00:00Z,37.99576733072511,10.020875748246908,46.80966868693281,54.46970844147708,63.34390090605082,97.69277524079136
2024-01-07T14:00:00Z,41.99761505074345,12.695676317438483,67.85208835318161,21.27366645170994,46.440524231702035,101.07037989241753
2024-01-07T15:00:00Z,69.31512868376883,31.64801276102662,95.53519644178735,29.18471829554994,31.5771176324535,98.09645838405281
2024-01-07T16:00:00Z,47.36711194636809,23.961025409400463,70.82287024458888,86.8784896809389,37.200584295891964,81.26529845159284
2024-01-07T17:00:00Z,33.92326423773986,31.717141680419445,37.81171953732406,78.7820106783235,62.46395234026226,77.79813764852753
2024-01-07T18:00:00Z,52.448103237010734,17.30923507362604,70.566494275855,16.350337087291813,55.48431367296617,88.57285482507632
2024-01-07T19:00:00Z,44.55892376558075,27.534381879493594,28.195930996950214,28.324171627427354,67.00831112084352,103.5386514123432
2024-01-07T20:00:00Z,58.85020321981008,14.467661844566464,55.98362035756547,46.88054501520628,21.256708057815928,102.02672025045908
2024-01-07T21:00:00Z,71.48632891596485,19.459811000153422,38.87528387399317,63.452983514986414,43.92962327131625,112.87445983889438
2024-01-07T22:00:00Z,35.10961233335761,12.778061540797353,77.6217797119177,24.931018038443593,72.56695548256856,83.79095366590356
2024-01-07T23:00:00Z,56.81975446370424,25.906970273703337,29.775855317511105,36.48143937048404,63.68721051865484,92.5362616163495
2024-01-08T00:00:00Z,51.27347088017731,21.465796945616603,36.94074444787662,21.502158656231646,63.300345941498115,99.35196486656979
2024-01-08T01:00:00Z,63.433483733968174,13.17996689118445,65.779539823391,82.86783662734483,17.046292763992586,87.04259908643988
2024-01-08T02:00:00Z,46.553327915806,12.734351340681314,31.570159885691645,39.16081871655685,21.78948901838528,87.19094847731769
2024-01-08T03:00:00Z,62.5492860269092,9.384679825976491,59.74650296645949,43.33065676208145,91.48902771437456,113.32571690358786
2024-01-08T04:00:00Z,23.824162079949602,16.288260370492935,62.88775172668676,33.135487112485634,82.84782058238636,51.080149331646766
2024-01-08T05:00:00Z,75.3418838197006,22.929243555292487,51.95333499506851,36.79267875920453,24.96240470713283,99.89377678471956
2024-01-08T06:00:00Z,62.97166967777867,12.1667510420084,25.672497050979814,41.56448583756725,85.54232524349,89.20151376903843
2024-01-08T07:00:00Z,47.73836016671378,8.141510844230652,69.77959660998435,26.274692154550433,29.279270449510214,95.50771540822122
2024-01-08T08:00:00Z,28.264893047912487,9.980717541649938,63.42921757555164,25.67456987029943,21.646755471063823,72.39145727430339
2024-01-08T09:00:00Z,59.645130500629726,12.560155069455504,65.4724484868387,64.42212550529212,52.493860693595394,95.17119877989734
2024-01-08T10:00:00Z,57.247907957221514,27.92618766799569,33.56891129131276,29.210909375149768,155.5080837076435,103.1466113845128
2024-01-08T11:00:00Z,49.90466560367917,17.54116572625935,83.79875749148162,68.64227898266724,37.090903766620784,71.76653229888265
2024-01-08T12:00:00Z,52.27183839293637,10.25207107886672,82.25475893242896,49.73531352675627,43.611772454986024,101.08367921196586
2024-01-08T13:00:00Z,41.23836544475294,29.356324281543493,70.15196604704718,41.33638638332799,22.77605373746252,78.11395195728052
2024-01-08T14:00:00Z,55.53210098945363,20.698604818433523,52.94945048978686,60.072687582142116,32.91020555621605,98.18182325331318
2024-01-08T15:00:00Z,54.419815095792735,27.821068968623877,45.12846643312013,47.679094699830515,43.513550567611205,103.58547862017001
2024-01-08T16:00:00Z,45.81110939986137,14.838905265554786,74.88613065553695,60.49186075678198,28.78541372226366,80.12159954801757
2024-01-08T17:00:00Z,29.95645017660269,26.676274612545967,19.543758211667928,27.514060121034483,11.136599052793827,91.10687395186734
2024-01-08T18:00:00Z,60.511232276600516,11.478200450539589,28.6923961768856,47.8216053417624,68.81808872099555,96.73514288125578
2024-01-08T19:00:00Z,58.3129493341105,13.449845174327493,80.85117950832438,47.55209384333512,40.695566376485246,104.76460618212954
2024-01-08T20:00:00Z,37.45540110797877,22.4552799500525,38.497437842585,61.042285662638776,87.61005625692714,63.7252799628626
2024-01-08T21:00:00Z,26.081177569906355,29.415390759706497,38.9658969613763,54.49756698665787,33.564540844415966,62.14590510290985
2024-01-08T22:00:00Z,53.07437870881451,23.491419879719615,36.40457090607032,63.90749911830309,42.741049057897634,91.56512634784542
2024-01-08T23:00:00Z,44.82368033040665,18.383591894060373,28.8377248825446,33.971250053664455,12.926509779695621,95.32507992390529
2024-01-09T00:00:00Z,53.78917555046682,29.528110280632973,48.622439720767545,63.021285234346834,86.79113016055223,94.10729980987477
2024-01-09T01:00:00Z,30.589963017731698,30.693631049245596,84.93283644056164,52.305851628346865,91.53356229922375,60.35426976235733
2024-01-09T02:00:00Z,35.612443334294554,23.059870587661862,157.58774100168748,74.56527701184913,19.503584106061165,84.1455409572875
2024-01-09T03:00:00Z,66.2866228051985,9.992432665079832,49.745546829238485,59.24133713898176,39.439824729734774,105.41292887786919
2024-01-09T04:00:00Z,56.05662357073571,18.6784530878067,32.15788040271611,37.28564321259454,43.01103662303843,105.17012304232678
2024-01-09T05:00:00Z,58.79731305078947,16.678419087082148,31.5434879445326,26.25597854195903,32.09788247109819,95.84116112412994
2024-01-09T06:00:00Z,77.22842669230928,31.88893380947411,33.7349143838777,50.66010434785228,28.889322153260878,133.7764300256363
2024-01-09T07:00:00Z,51.932321429035746,19.98437410965562,42.84547828156812,40.36917556708136,155.00292427299598,80.44218169418976
2024-01-09T08:00:00Z,19.986061434027334,14.186102071776986,60.01611640056775,22.527328272830534,23.78709333978203,72.08480161063099
2024-01-09T09:00:00Z,55.00665796150355,25.38654239848256,71.64543290856446,14.866619152028562,30.87480081817417,110.15508276970289
2024-01-09T10:00:00Z,67.56987691038191,11.789269607514143,101.8682574560348,45.887571377696496,12.534140579386666,99.4735438528705
2024-01-09T11:00:00Z,80.89308863448957,15.570979453623295,29.09871133256079,52.280314469210275,59.80466342619625,121.16584871481696
2024-01-09T12:00:00Z,29.347076026392184,15.110852973535657,23.234396520855483,32.484588652083836,42.03384500911951,77.02439895561147
2024-01-09T13:00:00Z,32.737166515593415,24.30734863318503,34.987215877172,28.945384448965193,45.35294623975883,72.281430657362435
2024-01-09T14:00:00Z,39.41267907859818,18.9449672549963,73.83277506932492,22.12323263184792,56.82969554762322,98.15977432721905
2024-01-09T15:00:00Z,34.18916326884212,8.465283384546638,119.59676469867358,94.55444607548256,74.34473258442902,74.60678302523351
2024-01-09T16:00:00Z,40.31384415286263,25.421364925801754,75.936548787526,51.7583954545101,61.29007522095837,74.21083300247858
2024-01-09T17:00:00Z,47.21933048485245,15.849625676870346,38.039305998468606,104.94840368106276,9.565869701644026,68.67897240017608
2024-01-09T18:00:00Z,31.981669238900224,23.869719449430704,22.27807547229657,48.2527644906038,58.97766538618945,84.73563730085132
2024-01-09T19:00:00Z,80.55458250474726,16.521494476124644,35.23431331039955,24.375471201800053,88.29020270745008,102.0251692483457
2024-01-09T20:00:00Z,51.6166211732832,18.98936240747571,10.823744824293026,48.30560815637998,53.30837225592304,97.07432787015595
2024-01-09T21:00:00Z,48.73837849241629,22.039645098149776,55.9488205340879,42.158206222538126,21.398246135588153,93.27800127750982
2024-01-09T22:00:00Z,57.43429462406891,12.700240392237902,78.27193856430182,45.31854384593685,160.00600254516192,71.50185099970585
2024-01-09T23:00:00Z,50.56122779176948,14.214920122176409,103.02354727663898,24.315262276143958,53.30335504127479,91.7350710810332
2024-01-10T00:00:00Z,48.01867944566135,28.884750759229064,46.096686831993736,79.84638723015003,64.34554567792068,89.24089016953127
2024-01-10T01:00:00Z,72.15181135328146,10.862440451979637,28.977320760085252,47.825264621967904,28.307206082687447,115.49058019770392
2024-01-10T02:00:00Z,46.74454684861845,27.685769455507398,82.36163039824163,58.332798494398396,27.377640082992155,78.31406925708016
2024-01-10T03:00:00Z,30.745966938616625,21.73241980932653,32.85477483077345,49.2419517190041,19.270961903477378,87.23059001596133
2024-01-10T04:00:00Z,55.78501835665104,13.62599267438054,22.97715019525503,30.599616020431025,37.007788299927604,105.05833226310618
